,user_id,dt,condition,id_int,puzzle_cnt,phase,chosen_graph,diff,greedy_solve,greedy_first_v,mis_size,prob,vertices,edges,intersects,valid_sols,success,success_fine,collisions,cumu_success,cumu_fail,cumu_quickfail,cumu_timeout,cumu_success_avg,cumu_fail_avg,has_success,has_fail,has_timeout,avg_success_diff,avg_fail_diff,avg_timeout_diff,time,clicks,selected,cnt_set,cnt_unset,cnt_reset,max_is,cnt_correct,cnt_incorrect,cnt_neutral
844,self-det:25,1666695289750.0,self-det,24,17,post-test,304,69.52080344332855,True,True,6,0.2788,15,33,17,3,True,success,0,8,3,1,5,0.47058823529411764,0.17647058823529413,1,1,1,72.94327827476451,77.34804364827023,76.69313218475058,87.383,30,6,18,12,0,6,5,2,23
845,self-det:25,1666695380306.0,self-det,24,18,post-test,305,83.61370716510903,False,True,7,0.1605,15,25,4,1,True,success,0,9,3,1,5,0.5,0.16666666666666666,1,1,1,72.56300329349385,77.34804364827023,76.69313218475058,27.314,7,7,7,0,0,7,7,0,0
846,self-det:26,1666704039371.0,self-det,25,1,pre-test,305,83.61370716510903,False,True,7,0.1605,15,25,4,1,False,quick_blunder,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,19.288,7,7,7,0,0,4,0,1,6
847,static-inc:24,1666704055623.0,static-inc,53,1,pre-test,304,69.52080344332855,True,True,6,0.2788,15,33,17,3,False,blunder,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0,27.916,6,6,6,0,0,2,2,1,3
848,self-det:26,1666704061018.0,self-det,25,2,pre-test,304,69.52080344332855,True,True,6,0.2788,15,33,17,3,False,blunder,1,0,1,1,0,0.0,0.5,0,1,0,0,83.61370716510903,0,77.262,10,6,8,2,0,5,2,1,7
849,static-inc:24,1666704088732.0,static-inc,53,2,pre-test,301,40.25320317266626,False,False,5,0.3278,10,15,1,1,False,blunder,1,0,1,0,0,0.0,0.5,0,1,0,0,69.52080344332855,0,54.255,5,5,5,0,0,4,0,1,4
850,static-inc:24,1666704145464.0,static-inc,53,3,pre-test,306,83.8921568627451,True,True,7,0.1632,15,26,8,1,False,blunder,3,0,2,0,0,0.0,0.6666666666666666,0,1,0,0,54.887003307997404,0,48.307,11,7,9,2,0,4,0,1,10
851,self-det:26,1666704141193.0,self-det,25,3,pre-test,301,40.25320317266626,False,False,5,0.3278,10,15,1,1,False,blunder,0,0,2,1,0,0.0,0.6666666666666666,0,1,0,0,76.56725530421879,0,77.616,18,4,11,7,0,4,0,1,17
852,static-inc:24,1666704225315.0,static-inc,53,4,train,27,41.6043710204784,True,True,5,0.5811,12,21,6,5,False,blunder,0,0,3,0,0,0.0,0.75,0,1,0,0,64.55538782624664,0,53.815,4,4,4,0,0,4,1,1,2
853,static-inc:24,1666704281559.0,static-inc,53,5,train,16,46.11876388608362,True,True,6,0.4951,13,21,2,4,False,blunder,2,0,4,0,0,0.0,0.8,0,1,0,0,58.81763362480458,0,20.611,6,6,6,0,0,3,3,1,2
854,self-det:26,1666704225223.0,self-det,25,4,train,115,64.5680473372781,True,True,7,0.4225,16,32,30,5,False,time,2,0,3,1,0,0.0,0.75,0,1,0,0,64.46257126036795,0,90,11,7,9,2,0,3,0,1,10
855,static-inc:24,1666704304368.0,static-inc,53,6,train,91,49.28662420382166,True,True,6,0.3925,13,21,3,3,False,blunder,0,0,5,0,0,0.0,0.8333333333333334,0,1,0,0,56.277859677060384,0,28.821,9,5,7,2,0,5,7,2,0
856,static-inc:24,1666704335642.0,static-inc,53,7,train,140,51.37255950788981,True,True,5,0.3739,12,26,11,2,False,quick_blunder,3,0,6,0,0,0.0,0.8571428571428571,0,1,0,0,55.112653764853924,0,16.096,5,5,5,0,0,4,0,1,4
857,self-det:26,1666704329559.0,self-det,25,5,train,31,53.63271875914545,True,True,5,0.3417,12,27,15,2,True,success,0,0,3,1,1,0.0,0.6,0,1,1,0,64.46257126036795,64.5680473372781,22.354,5,5,5,0,0,5,5,0,0
858,static-inc:24,1666704353945.0,static-inc,53,8,train,168,54.16902457185406,True,True,6,0.5372,14,29,13,6,False,blunder,4,0,7,1,0,0.0,0.875,0,1,0,0,54.57835458528763,0,21.203,6,6,6,0,0,2,2,1,3
859,static-inc:24,1666704377677.0,static-inc,53,9,train,153,56.09401709401709,False,False,6,0.351,13,26,13,2,False,quick_blunder,2,0,8,1,0,0.0,0.8888888888888888,0,1,0,0,54.527188333608436,0,13.125,6,6,6,0,0,5,3,1,2
860,static-inc:24,1666704392588.0,static-inc,53,10,train,67,58.834616795012835,True,True,7,0.5454,16,30,15,8,False,quick_blunder,3,0,9,2,0,0.0,0.9,0,1,0,0,54.701280418098285,0,14.687,7,7,7,0,0,5,0,1,6
861,self-det:26,1666704360752.0,self-det,25,6,train,183,63.93296089385475,True,True,6,0.2148,13,23,6,1,True,success,0,1,3,1,1,0.16666666666666666,0.5,1,1,1,53.63271875914545,64.46257126036795,64.5680473372781,42.007,8,6,7,1,0,6,7,1,0
862,static-inc:24,1666704410107.0,static-inc,53,11,train,61,61.138260432378075,True,True,5,0.1989,12,24,9,1,False,blunder,4,0,10,3,0,0.0,0.9090909090909091,0,1,0,0,55.114614055789744,0,26.391,9,5,7,2,0,2,1,1,7
863,static-inc:24,1666704438542.0,static-inc,53,12,train,152,64.25192519251925,True,True,7,0.3636,16,29,9,4,False,quick_blunder,2,0,11,3,0,0.0,0.9166666666666666,0,1,0,0,55.66221827184322,0,14.621,7,7,7,0,0,4,2,1,4
864,static-inc:24,1666704455688.0,static-inc,53,13,train,107,68.20747338692158,False,True,7,0.4603,17,36,17,10,False,quick_blunder,4,0,12,4,0,0.0,0.9230769230769231,0,1,0,0,56.37802718189956,0,15.634,7,7,7,0,0,2,0,1,6
865,self-det:26,1666704409310.0,self-det,25,7,train,95,63.832935560859184,False,False,5,0.1676,12,22,7,1,False,blunder,2,2,3,1,1,0.2857142857142857,0.42857142857142855,1,1,1,58.782839826500094,64.46257126036795,64.5680473372781,62.041,13,5,9,4,0,4,1,2,10
866,static-inc:24,1666704473998.0,static-inc,53,14,train,65,72.28868841082581,True,True,7,0.2882,17,31,8,6,False,blunder,1,0,13,5,0,0.0,0.9285714285714286,0,1,0,0,57.28798458228587,0,20.228,7,7,7,0,0,6,0,1,6
867,static-inc:24,1666704496537.0,static-inc,53,15,train,99,78.31834259727135,True,True,6,0.1979,15,33,18,2,False,quick_blunder,4,0,14,5,0,0.0,0.9333333333333333,0,1,0,0,58.35946342718158,0,17.714,6,6,6,0,0,2,0,1,5
868,self-det:26,1666704475513.0,self-det,25,8,train,25,63.817204301075265,True,True,7,0.372,16,29,11,5,True,success,0,2,4,1,1,0.25,0.5,1,1,1,58.782839826500094,64.30516233549076,64.5680473372781,41.526,7,7,7,0,0,7,7,0,0
869,static-inc:24,1666704520750.0,static-inc,53,16,post-test,302,40.168410805548795,True,True,5,0.4109,10,18,2,1,False,quick_blunder,5,0,15,6,0,0.0,0.9375,0,1,0,0,59.69005537185423,0,12.396,5,5,5,0,0,2,0,1,4
870,self-det:26,1666704520700.0,self-det,25,9,train,76,63.51980916822236,True,True,7,0.4821,17,32,14,11,True,success,0,3,4,1,1,0.3333333333333333,0.4444444444444444,1,1,1,60.46096131802515,64.30516233549076,64.5680473372781,33.267,7,7,7,0,0,7,7,0,0
871,static-inc:24,1666704536222.0,static-inc,53,17,post-test,303,69.83363148479428,False,True,6,0.2236,15,28,6,3,False,blunder,1,0,16,7,0,0.0,0.9411764705882353,0,1,0,0,58.46995258646014,0,37.044,8,6,7,1,0,3,0,1,7
872,static-inc:24,1666704575435.0,static-inc,53,18,post-test,305,83.61370716510903,False,True,7,0.1605,15,25,4,1,False,quick_blunder,3,0,17,7,0,0.0,0.9444444444444444,0,1,0,0,59.138404286362146,0,15.688,7,7,7,0,0,3,0,1,6
873,self-det:26,1666704556946.0,self-det,25,10,train,139,72.91472868217053,False,True,7,0.2064,15,24,3,2,True,success,0,4,4,1,1,0.4,0.4,1,1,1,61.225673280574455,64.30516233549076,64.5680473372781,38.757,7,7,7,0,0,7,7,0,0
874,self-det:26,1666704598552.0,self-det,25,11,train,3,82.1796875,False,True,7,0.2048,16,32,21,2,False,blunder,2,5,4,1,1,0.45454545454545453,0.36363636363636365,1,1,1,63.563484360893675,64.30516233549076,64.5680473372781,38.071,7,7,7,0,0,5,4,1,2
875,self-det:26,1666704639999.0,self-det,25,12,train,19,94.97986577181209,True,True,7,0.149,16,32,13,1,False,time,0,5,5,1,1,0.4166666666666667,0.4166666666666667,1,1,1,63.563484360893675,67.88006736839262,64.5680473372781,90,12,3,10,1,1,6,3,3,6
876,self-det:26,1666704734623.0,self-det,25,13,train,106,84.5173345339937,False,True,7,0.2221,17,36,29,2,False,blunder,2,5,5,1,2,0.38461538461538464,0.38461538461538464,1,1,1,63.563484360893675,67.88006736839262,79.7739565545451,51.653,11,7,9,2,0,5,1,1,9
877,self-det:26,1666704790196.0,self-det,25,14,train,43,80.97468354430379,False,False,6,0.158,14,29,17,1,False,blunder,1,5,6,1,2,0.35714285714285715,0.42857142857142855,1,1,1,63.563484360893675,70.65294522932612,79.7739565545451,56.32,10,6,8,2,0,3,0,1,9
878,self-det:26,1666704849507.0,self-det,25,15,train,155,81.19447396386823,True,True,7,0.1882,15,29,17,1,False,time,0,5,7,1,2,0.3333333333333333,0.4666666666666667,1,1,1,63.563484360893675,72.12747927432294,79.7739565545451,90,9,5,7,2,0,6,5,1,3
879,self-det:26,1666704943074.0,self-det,25,16,post-test,306,83.8921568627451,True,True,7,0.1632,15,26,8,1,True,success,0,5,7,1,3,0.3125,0.4375,1,1,1,63.563484360893675,72.12747927432294,80.24746235765281,32.057,7,7,7,0,0,7,7,0,0
880,self-det:26,1666704978409.0,self-det,25,17,post-test,302,40.168410805548795,True,True,5,0.4109,10,18,2,1,False,blunder,2,6,7,1,3,0.35294117647058826,0.4117647058823529,1,1,1,66.95159644453558,72.12747927432294,80.24746235765281,56.832,10,4,7,3,0,4,3,2,5
881,self-det:26,1666705037274.0,self-det,25,18,post-test,303,69.83363148479428,False,True,6,0.2236,15,28,6,3,False,blunder,1,6,8,1,3,0.3333333333333333,0.4444444444444444,1,1,1,66.95159644453558,68.13259571572617,80.24746235765281,41.969,6,6,6,0,0,3,0,1,5
882,self-det:27,1666705105900.0,self-det,26,1,pre-test,302,40.168410805548795,True,True,5,0.4109,10,18,2,1,True,success,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,19.484,5,5,5,0,0,5,5,0,0
883,self-det:27,1666705135469.0,self-det,26,2,pre-test,303,69.83363148479428,False,True,6,0.2236,15,28,6,3,True,success,0,1,0,0,0,0.5,0.0,1,0,0,40.168410805548795,0,0,27.173,6,6,6,0,0,6,6,0,0
884,self-det:27,1666705165065.0,self-det,26,3,pre-test,305,83.61370716510903,False,True,7,0.1605,15,25,4,1,True,success,0,2,0,0,0,0.6666666666666666,0.0,1,0,0,55.001021145171535,0,0,25.245,7,7,7,0,0,7,7,0,0
885,static-inc:25,1666705138849.0,static-inc,54,1,pre-test,303,69.83363148479428,False,True,6,0.2236,15,28,6,3,False,time,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,90,10,6,8,2,0,4,4,2,4
886,self-det:27,1666705225201.0,self-det,26,4,train,163,65.0,True,True,6,0.4,15,35,21,6,True,success,0,3,0,0,0,0.75,0.0,1,0,0,64.53858315181736,0,0,33.305,6,6,6,0,0,6,6,0,0
887,static-inc:25,1666705234516.0,static-inc,54,2,pre-test,302,40.168410805548795,True,True,5,0.4109,10,18,2,1,False,blunder,2,0,0,0,1,0.0,0.0,0,0,1,0,0,69.83363148479428,45.658,7,5,6,1,0,3,2,1,4
888,self-det:27,1666705263301.0,self-det,26,5,train,53,75.33159268929504,True,True,6,0.1915,14,30,18,1,False,blunder,2,4,0,0,0,0.8,0.0,1,0,0,64.65393736386302,0,0,50.751,12,6,11,0,1,5,6,2,4
889,self-det:27,1666705317942.0,self-det,26,6,train,108,76.70393374741201,True,True,7,0.3381,18,38,19,8,False,blunder,1,4,1,0,0,0.6666666666666666,0.16666666666666666,1,1,0,64.65393736386302,75.33159268929504,0,21.027,7,7,7,0,0,6,3,1,3
890,static-inc:25,1666705283445.0,static-inc,54,3,pre-test,306,83.8921568627451,True,True,7,0.1632,15,26,8,1,False,blunder,2,0,1,0,1,0.0,0.3333333333333333,0,1,1,0,40.168410805548795,69.83363148479428,56.684,11,7,9,2,0,2,1,1,9
891,self-det:27,1666705341339.0,self-det,26,7,train,187,76.30531732418524,False,True,6,0.1749,14,28,14,1,False,blunder,1,4,2,0,0,0.5714285714285714,0.2857142857142857,1,1,0,64.65393736386302,76.01776321835352,0,73.723,16,6,13,2,1,5,5,3,8
892,static-inc:25,1666705350930.0,static-inc,54,4,train,154,42.14330287497214,False,False,5,0.4487,12,19,5,5,False,time,1,0,2,0,1,0.0,0.5,0,1,1,0,62.03028383414694,69.83363148479428,88.838,13,5,9,4,0,4,3,4,6
893,self-det:27,1666705422177.0,self-det,26,8,train,114,78.31174404994148,False,True,7,0.2563,16,35,22,2,True,success,0,4,3,0,0,0.5,0.375,1,1,0,64.65393736386302,76.11361458696409,0,53.513,9,7,8,1,0,7,3,1,5
894,self-det:27,1666705477763.0,self-det,26,9,train,190,78.45248029670839,False,True,7,0.2157,16,30,8,2,True,success,0,5,3,0,0,0.5555555555555556,0.3333333333333333,1,1,0,67.38549870107872,76.11361458696409,0,59.167,17,7,14,2,1,7,9,1,7
895,static-inc:25,1666705446928.0,static-inc,54,5,train,93,46.23716089404539,True,True,6,0.5861,13,23,6,5,True,success,0,0,2,0,2,0.0,0.4,0,1,1,0,62.03028383414694,55.988467179883216,58.433,10,6,8,2,0,6,8,2,0
896,self-det:27,1666705538644.0,self-det,26,10,train,173,78.3157894736842,False,True,7,0.266,16,36,24,2,False,blunder,1,6,3,0,0,0.6,0.3,1,1,0,69.22999563368366,76.11361458696409,0,40.206,7,7,7,0,0,6,1,1,5
897,self-det:27,1666705581021.0,self-det,26,11,train,45,77.2112676056338,False,False,6,0.1704,14,28,15,1,False,blunder,1,6,4,0,0,0.5454545454545454,0.36363636363636365,1,1,0,69.22999563368366,76.66415830864412,0,26.108,8,6,7,1,0,5,3,2,3
898,static-inc:25,1666705545506.0,static-inc,54,6,train,34,49.13197636244255,False,True,6,0.4569,13,23,4,3,True,success,0,1,2,0,2,0.16666666666666666,0.3333333333333333,1,1,1,46.23716089404539,62.03028383414694,55.988467179883216,67.751,8,6,7,1,0,6,6,1,1
899,self-det:27,1666705611731.0,self-det,26,12,train,14,74.09796314258003,False,True,6,0.2062,14,31,22,1,False,blunder,1,6,5,0,0,0.5,0.4166666666666667,1,1,0,69.22999563368366,76.77358016804206,0,41.411,10,6,8,2,0,5,5,2,3
900,static-inc:25,1666705625720.0,static-inc,54,7,train,140,51.37255950788981,True,True,5,0.3739,12,26,11,2,False,blunder,1,2,2,0,2,0.2857142857142857,0.2857142857142857,1,1,1,47.684568628243966,62.03028383414694,55.988467179883216,70.371,9,5,7,2,0,3,3,2,4
901,self-det:27,1666705654810.0,self-det,26,13,train,18,73.93296089385476,False,True,6,0.2148,14,32,14,1,True,success,0,6,6,0,0,0.46153846153846156,0.46153846153846156,1,1,0,69.22999563368366,76.32764399713172,0,82.035,17,6,13,3,1,6,7,1,9
902,static-inc:25,1666705703034.0,static-inc,54,8,train,168,54.16902457185406,True,True,6,0.5372,14,29,13,6,False,time,0,2,3,0,2,0.25,0.375,1,1,1,47.684568628243966,58.477709058727896,55.988467179883216,90,13,5,9,4,0,5,4,1,8
903,self-det:27,1666705738707.0,self-det,26,14,train,70,73.19760479041916,False,True,7,0.2672,16,31,9,3,False,time,1,7,6,0,0,0.5,0.42857142857142855,1,1,0,69.9018478137081,76.32764399713172,0,87.546,15,7,11,4,0,6,1,1,13
904,self-det:27,1666705828124.0,self-det,26,15,train,41,73.07573632538569,False,False,6,0.1426,13,18,2,1,True,success,0,7,6,0,1,0.4666666666666667,0.4,1,1,1,69.9018478137081,76.32764399713172,73.19760479041916,21.678,8,6,7,1,0,6,6,1,1
905,self-det:27,1666705854774.0,self-det,26,16,post-test,304,69.52080344332855,True,True,6,0.2788,15,33,17,3,True,success,0,8,6,0,1,0.5,0.375,1,1,1,70.2985838776678,76.32764399713172,73.19760479041916,37.658,12,6,9,3,0,6,7,2,3
906,self-det:27,1666705893845.0,self-det,26,17,post-test,301,40.25320317266626,False,False,5,0.3278,10,15,1,1,True,success,0,9,6,0,1,0.5294117647058824,0.35294117647058826,1,1,1,70.21216382940787,76.32764399713172,73.19760479041916,19.639,7,5,6,1,0,5,5,1,1
907,static-inc:25,1666705811574.0,static-inc,54,9,train,153,56.09401709401709,False,False,6,0.351,13,26,13,2,False,time,1,2,3,0,3,0.2222222222222222,0.3333333333333333,1,1,1,47.684568628243966,58.477709058727896,55.381986310540164,90,20,4,13,6,1,3,1,2,17
908,self-det:27,1666705914943.0,self-det,26,18,post-test,306,83.8921568627451,True,True,7,0.1632,15,26,8,1,True,success,0,10,6,0,1,0.5555555555555556,0.3333333333333333,1,1,1,67.21626776373373,76.32764399713172,73.19760479041916,76.829,22,7,17,4,1,7,15,4,3
909,static-inc:25,1666705910441.0,static-inc,54,10,train,67,58.834616795012835,True,True,7,0.5454,16,30,15,8,True,success,0,2,3,0,4,0.2,0.3,1,1,1,47.684568628243966,58.477709058727896,55.5599940064094,66.07,7,7,7,0,0,7,7,0,0
910,static-inc:25,1666706004840.0,static-inc,54,11,train,61,61.138260432378075,True,True,5,0.1989,12,24,9,1,False,blunder,3,3,3,0,4,0.2727272727272727,0.2727272727272727,1,1,1,51.40125135050025,58.477709058727896,55.5599940064094,58.262,9,5,7,2,0,3,2,2,5
911,static-inc:25,1666706076747.0,static-inc,54,12,train,95,63.832935560859184,False,False,5,0.1676,12,22,7,1,False,quick_blunder,1,3,4,0,4,0.25,0.3333333333333333,1,1,1,51.40125135050025,59.14284690214044,55.5599940064094,19.321,5,5,5,0,0,3,0,1,4
912,static-inc:25,1666706102464.0,static-inc,54,13,train,107,68.20747338692158,False,True,7,0.4603,17,36,17,10,True,success,0,3,5,1,4,0.23076923076923078,0.38461538461538464,1,1,1,51.40125135050025,60.08086463388419,55.5599940064094,88.453,9,7,8,1,0,7,8,1,0
913,static-inc:25,1666706196621.0,static-inc,54,14,train,65,72.28868841082581,True,True,7,0.2882,17,31,8,6,False,time,2,4,5,1,4,0.2857142857142857,0.35714285714285715,1,1,1,55.602806859605586,60.08086463388419,55.5599940064094,90,16,6,11,5,0,5,2,2,12
914,static-inc:25,1666706290710.0,static-inc,54,15,train,99,78.31834259727135,True,True,6,0.1979,15,33,18,2,False,time,4,4,5,1,5,0.26666666666666666,0.3333333333333333,1,1,1,55.602806859605586,60.08086463388419,58.90573288729267,90,17,5,11,6,0,2,1,2,14
915,static-inc:25,1666706386456.0,static-inc,54,16,post-test,305,83.61370716510903,False,True,7,0.1605,15,25,4,1,False,time,0,4,5,1,6,0.25,0.3125,1,1,1,55.602806859605586,60.08086463388419,62.14116783895579,90,21,5,13,8,0,6,0,1,20
916,static-inc:25,1666706477447.0,static-inc,54,17,post-test,304,69.52080344332855,True,True,6,0.2788,15,33,17,3,False,time,1,4,5,1,7,0.23529411764705882,0.29411764705882354,1,1,1,55.602806859605586,60.08086463388419,65.20867345697768,90,23,5,14,9,0,4,1,1,21
917,static-inc:25,1666706572006.0,static-inc,54,18,post-test,301,40.25320317266626,False,False,5,0.3278,10,15,1,1,True,success,0,4,5,1,8,0.2222222222222222,0.2777777777777778,1,1,1,55.602806859605586,60.08086463388419,65.74768970527154,77.582,21,5,13,8,0,5,4,1,16
918,static-inc:23,1666707665844.0,static-inc,52,1,pre-test,302,40.168410805548795,True,True,5,0.4109,10,18,2,1,True,success,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,8.412,7,5,6,1,0,5,5,1,1
919,static-inc:23,1666707675984.0,static-inc,52,2,pre-test,303,69.83363148479428,False,True,6,0.2236,15,28,6,3,False,blunder,1,1,0,0,0,0.5,0.0,1,0,0,40.168410805548795,0,0,24.947,14,6,10,4,0,4,0,1,13
920,static-inc:23,1666707707251.0,static-inc,52,3,pre-test,305,83.61370716510903,False,True,7,0.1605,15,25,4,1,False,blunder,2,1,1,0,0,0.3333333333333333,0.3333333333333333,1,1,0,40.168410805548795,69.83363148479428,0,45.68,19,7,13,6,0,6,3,1,15
921,static-inc:23,1666707764909.0,static-inc,52,4,train,13,41.73667656823344,True,True,5,0.5723,12,21,4,5,False,time,0,1,2,0,0,0.25,0.5,1,1,0,40.168410805548795,76.72366932495166,0,90,0,0,0,0,0,0,0,0,0
922,static-inc:23,1666707766469.0,static-inc,52,5,train,93,46.23716089404539,True,True,6,0.5861,13,23,6,5,False,quick_blunder,1,1,2,0,1,0.2,0.4,1,1,1,40.168410805548795,76.72366932495166,41.73667656823344,11.259,6,6,6,0,0,5,5,1,0
923,static-inc:23,1666707780945.0,static-inc,52,6,train,142,49.326530612244895,True,True,6,0.3675,13,20,6,3,True,success,0,1,3,1,1,0.16666666666666666,0.5,1,1,1,40.168410805548795,66.5614998479829,41.73667656823344,42.283,18,6,12,6,0,6,3,1,14
924,static-inc:23,1666707824680.0,static-inc,52,7,train,140,51.37255950788981,True,True,5,0.3739,12,26,11,2,False,blunder,1,2,3,1,1,0.2857142857142857,0.42857142857142855,1,1,1,44.74747070889684,66.5614998479829,41.73667656823344,20.229,11,5,8,3,0,4,1,1,9
925,static-inc:23,1666707847885.0,static-inc,52,8,train,46,53.70500076464291,True,True,7,0.6539,16,27,8,14,False,blunder,1,2,4,1,1,0.25,0.5,1,1,1,44.74747070889684,62.76426476295963,41.73667656823344,20.108,7,7,7,0,0,6,2,1,4
926,static-inc:23,1666707885130.0,static-inc,52,9,train,151,55.54930082466834,True,True,7,0.5578,15,28,14,6,True,success,0,2,5,1,1,0.2222222222222222,0.5555555555555556,1,1,1,44.74747070889684,60.952411963296285,41.73667656823344,30.958,9,7,8,1,0,7,8,1,0
927,static-inc:23,1666707917461.0,static-inc,52,10,train,67,58.834616795012835,True,True,7,0.5454,16,30,15,8,False,quick_blunder,1,3,5,1,1,0.3,0.5,1,1,1,48.34808074748734,60.952411963296285,41.73667656823344,16.496,7,7,7,0,0,5,0,1,6
928,static-inc:23,1666707936094.0,static-inc,52,11,train,48,60.71989613761765,True,True,7,0.3081,15,23,6,3,True,success,0,3,6,2,1,0.2727272727272727,0.5454545454545454,1,1,1,48.34808074748734,60.59944610191571,41.73667656823344,11.778,7,7,7,0,0,7,7,0,0
929,static-inc:23,1666707948906.0,static-inc,52,12,train,95,63.832935560859184,False,False,5,0.1676,12,22,7,1,True,success,0,4,6,2,1,0.3333333333333333,0.5,1,1,1,51.441034595019914,60.59944610191571,41.73667656823344,28.76,15,5,10,5,0,5,5,2,8
930,static-inc:23,1666707978892.0,static-inc,52,13,train,116,67.96969696969697,True,True,7,0.4125,17,34,22,7,False,blunder,1,5,6,2,1,0.38461538461538464,0.46153846153846156,1,1,1,53.91941478818777,60.59944610191571,41.73667656823344,22.381,7,7,7,0,0,5,5,1,1
931,static-inc:23,1666708006193.0,static-inc,52,14,train,101,72.48408534452605,False,True,7,0.2859,16,32,15,3,False,blunder,1,5,7,2,1,0.35714285714285715,0.5,1,1,1,53.91941478818777,61.652339083027314,41.73667656823344,30.558,15,7,11,4,0,6,7,4,4
932,static-inc:23,1666708040390.0,static-inc,52,15,train,190,78.45248029670839,False,True,7,0.2157,16,30,8,2,True,success,0,5,8,2,1,0.3333333333333333,0.5333333333333333,1,1,1,53.91941478818777,63.00630736571466,41.73667656823344,38.863,13,7,10,3,0,7,10,3,0
933,static-inc:23,1666708084640.0,static-inc,52,16,post-test,301,40.25320317266626,False,False,5,0.3278,10,15,1,1,True,success,0,6,8,2,1,0.375,0.5,1,1,1,58.00825903960788,63.00630736571466,41.73667656823344,12.494,5,5,5,0,0,5,5,0,0
934,static-inc:23,1666708098943.0,static-inc,52,17,post-test,304,69.52080344332855,True,True,6,0.2788,15,33,17,3,False,blunder,1,7,8,2,1,0.4117647058823529,0.47058823529411764,1,1,1,55.471822487187644,63.00630736571466,41.73667656823344,22.946,8,6,7,1,0,5,6,2,0
935,static-inc:23,1666708125834.0,static-inc,52,18,post-test,306,83.8921568627451,True,True,7,0.1632,15,26,8,1,False,blunder,1,7,9,2,1,0.3888888888888889,0.5,1,1,1,55.471822487187644,63.73014026322731,41.73667656823344,53.241,15,7,11,4,0,6,0,1,14
936,static-inc:26,1666709981079.0,static-inc,55,1,pre-test,306,83.8921568627451,True,True,7,0.1632,15,26,8,1,False,time,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,90,16,4,10,6,0,6,5,3,8
937,static-inc:26,1666710073407.0,static-inc,55,2,pre-test,304,69.52080344332855,True,True,6,0.2788,15,33,17,3,False,blunder,2,0,0,0,1,0.0,0.0,0,0,1,0,0,83.8921568627451,67.186,16,6,11,5,0,5,1,1,14
938,static-inc:26,1666710142946.0,static-inc,55,3,pre-test,302,40.168410805548795,True,True,5,0.4109,10,18,2,1,False,time,0,0,1,0,1,0.0,0.3333333333333333,0,1,1,0,69.52080344332855,83.8921568627451,90,40,2,21,19,0,4,4,6,30
939,static-inc:26,1666710252190.0,static-inc,55,4,train,13,41.73667656823344,True,True,5,0.5723,12,21,4,5,False,blunder,1,0,1,0,2,0.0,0.25,0,1,1,0,69.52080344332855,62.03028383414694,48.025,11,5,8,3,0,4,6,4,1
940,static-inc:26,1666710301775.0,static-inc,55,5,train,16,46.11876388608362,True,True,6,0.4951,13,21,2,4,True,success,0,0,2,0,2,0.0,0.4,0,1,1,0,55.628740005781,62.03028383414694,16.694,8,6,7,1,0,6,7,1,0
941,static-inc:26,1666710320057.0,static-inc,55,6,train,91,49.28662420382166,True,True,6,0.3925,13,21,3,3,True,success,0,1,2,0,2,0.16666666666666666,0.3333333333333333,1,1,1,46.11876388608362,55.628740005781,62.03028383414694,63.26,20,6,13,7,0,6,6,2,12
942,static-inc:26,1666710384870.0,static-inc,55,7,train,148,51.58524811739718,True,True,6,0.5179,14,26,6,6,False,quick_blunder,1,2,2,0,2,0.2857142857142857,0.2857142857142857,1,1,1,47.702694044952636,55.628740005781,62.03028383414694,18.918,8,6,7,1,0,5,5,2,1
943,static-inc:26,1666710405492.0,static-inc,55,8,train,46,53.70500076464291,True,True,7,0.6539,16,27,8,14,False,blunder,2,2,3,1,2,0.25,0.375,1,1,1,47.702694044952636,54.28090937631973,62.03028383414694,54.808,25,7,16,9,0,4,5,4,16
944,static-inc:26,1666710461936.0,static-inc,55,9,train,151,55.54930082466834,True,True,7,0.5578,15,28,14,6,False,blunder,2,2,4,1,2,0.2222222222222222,0.4444444444444444,1,1,1,47.702694044952636,54.13693222340052,62.03028383414694,33.805,11,7,9,2,0,3,3,1,7
945,static-inc:26,1666710497464.0,static-inc,55,10,train,146,58.68428781204111,True,True,5,0.3405,13,31,23,2,False,blunder,1,2,5,1,2,0.2,0.5,1,1,1,47.702694044952636,54.41940594365409,62.03028383414694,26.845,11,5,8,3,0,4,6,3,2
946,static-inc:26,1666710525840.0,static-inc,55,11,train,61,61.138260432378075,True,True,5,0.1989,12,24,9,1,False,time,1,2,6,1,2,0.18181818181818182,0.5454545454545454,1,1,1,47.702694044952636,55.130219588385266,62.03028383414694,88.167,39,5,22,17,0,4,7,7,25
947,static-inc:26,1666710615954.0,static-inc,55,12,train,152,64.25192519251925,True,True,7,0.3636,16,29,9,4,True,success,0,2,6,1,3,0.16666666666666666,0.5,1,1,1,47.702694044952636,55.130219588385266,61.73294270022399,43.763,23,7,15,8,0,7,10,4,9
